Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Block_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
pcs,./pcs_sim,500,4,4,32,off,asynchronous,1000,32,10.7017,10000,5934998,0,90009,0,19891,7791,525731,90009,5938795,5844989,253
pcs,./pcs_sim,500,4,4,64,off,asynchronous,1000,32,10.8066,10000,5958930,0,113941,0,27287,11991,744751,113941,5976347,5844989,260
pcs,./pcs_sim,500,4,4,128,off,asynchronous,1000,32,11.1441,10000,5940006,0,95017,0,23132,10831,638226,95017,5973481,5844989,249
pcs,./pcs_sim,500,4,4,256,off,asynchronous,1000,32,10.6981,10000,5921017,0,76028,0,19599,6898,500424,76028,5926356,5844989,246
pcs,./pcs_sim,500,8,4,32,off,asynchronous,1000,32,7.09201,10000,5931439,0,86450,0,18778,8445,522505,86450,5938918,5844989,295
pcs,./pcs_sim,500,8,4,64,off,asynchronous,1000,32,7.91614,10000,5913500,0,68511,0,17916,6329,454342,68511,5925091,5844989,275
pcs,./pcs_sim,500,8,4,128,off,asynchronous,1000,32,8.16796,10000,6014936,0,169947,0,35569,18158,1025543,169947,6037008,5844989,293
pcs,./pcs_sim,500,8,4,256,off,asynchronous,1000,32,8.45136,10000,5950301,0,105312,0,28146,9965,695903,105312,5961525,5844989,276
pcs,./pcs_sim,500,16,1,32,off,asynchronous,1000,32,18.7533,10000,5845169,0,180,0,76,23,1961,180,5845169,5844989,197
pcs,./pcs_sim,500,16,1,64,off,asynchronous,1000,32,22.7439,10000,5846417,0,1428,0,626,71,11288,1428,5846421,5844989,196
pcs,./pcs_sim,500,16,1,128,off,asynchronous,1000,32,21.0477,10000,5846185,0,1196,0,846,195,17071,1196,5846191,5844989,201
pcs,./pcs_sim,500,16,1,256,off,asynchronous,1000,32,26.0602,10000,6514416,0,669427,0,180604,58094,4415432,669427,6592352,5844989,272
pcs,./pcs_sim,500,32,1,32,off,asynchronous,1000,32,25.8073,10000,5845217,0,228,0,169,41,3573,228,5845217,5844989,190
pcs,./pcs_sim,500,32,1,64,off,asynchronous,1000,32,22.7803,10000,5846873,0,1884,0,1253,252,24923,1884,5846884,5844989,194
pcs,./pcs_sim,500,32,1,128,off,asynchronous,1000,32,29.3566,10000,6629274,0,784285,0,211463,63079,5229818,784285,6723292,5844989,275
pcs,./pcs_sim,500,32,1,256,off,asynchronous,1000,32,33.8757,10000,7606648,0,1761659,0,520689,140175,12574104,1761659,7849576,5844989,302
pcs,./pcs_sim,500,64,1,32,off,asynchronous,1000,32,25.762,10000,5847624,0,2635,0,1676,362,32272,2635,5847644,5844989,191
pcs,./pcs_sim,500,64,1,64,off,asynchronous,1000,32,28.8997,10000,6585773,0,740784,0,195735,61945,4884010,740784,6646489,5844989,270
pcs,./pcs_sim,500,64,1,128,off,asynchronous,1000,32,38.0099,10000,7867863,0,2022874,0,567558,160748,14120564,2022874,8079131,5844989,305
pcs,./pcs_sim,500,16,2,32,off,asynchronous,1000,32,10.019,10000,5863728,0,18739,0,8162,1670,175702,18739,5870118,5844989,234
pcs,./pcs_sim,500,16,2,64,off,asynchronous,1000,32,10.8321,10000,5857712,0,12723,0,5809,589,108307,12723,5858753,5844989,230
pcs,./pcs_sim,500,16,2,128,off,asynchronous,1000,32,9.80408,10000,5861555,0,16566,0,7362,1846,156195,16566,5867307,5844989,238
pcs,./pcs_sim,500,16,2,256,off,asynchronous,1000,32,9.41726,10000,5870865,0,25876,0,15820,3233,309319,25876,5876049,5844989,250
pcs,./pcs_sim,500,32,2,32,off,asynchronous,1000,32,10.7317,10000,5849013,0,4024,0,1413,218,25593,4024,5849202,5844989,217
pcs,./pcs_sim,500,32,2,64,off,asynchronous,1000,32,9.9758,10000,5901320,0,56331,0,11319,3763,267695,56331,5902543,5844989,232
pcs,./pcs_sim,500,32,2,128,off,asynchronous,1000,32,12.4462,10000,6553467,0,708461,0,185453,58552,4557608,708461,6644625,5845006,314
pcs,./pcs_sim,500,32,2,256,off,asynchronous,1000,32,17.3288,10000,7658314,0,1813325,0,512780,158562,12950756,1813325,7898955,5844989,349
pcs,./pcs_sim,500,64,2,32,off,asynchronous,1000,32,10.7418,10000,5856043,0,11054,0,4556,873,87525,11054,5856666,5844989,212
pcs,./pcs_sim,500,64,2,64,off,asynchronous,1000,32,12.9995,10000,6563079,0,718090,0,196695,59001,4733829,718090,6633152,5844989,283
pcs,./pcs_sim,500,16,4,32,off,asynchronous,1000,32,5.86564,10000,6055599,0,210610,0,37892,20227,1147856,210610,6074006,5844989,313
pcs,./pcs_sim,500,16,4,64,off,asynchronous,1000,32,5.95182,10000,5865733,0,20744,0,10629,1475,205983,20744,5873716,5844989,283
pcs,./pcs_sim,500,16,4,128,off,asynchronous,1000,32,6.3404,10000,5892313,0,47324,0,17306,4187,375648,47324,5900301,5844989,297
pcs,./pcs_sim,500,16,4,256,off,asynchronous,1000,32,6.06919,10000,5914686,0,69697,0,29312,6583,603279,69697,5924723,5844989,291
