Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim,15000,8,ladder-queue:96,4,off,asynchronous,1000,32,10.8848,10000,3894163,0,730,0,83,6,1626,730,3894170,3893433,588
epidemic,./epidemic_sim,15000,16,ladder-queue:96,1,off,asynchronous,1000,32,14.5941,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,525
epidemic,./epidemic_sim,15000,32,ladder-queue:96,1,off,asynchronous,1000,32,15.421,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,509
epidemic,./epidemic_sim,15000,64,ladder-queue:96,1,off,asynchronous,1000,32,14.2921,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,498
epidemic,./epidemic_sim,15000,16,ladder-queue:96,2,off,asynchronous,1000,32,10.0755,10000,3894129,0,696,0,67,20,1315,696,3894126,3893433,593
epidemic,./epidemic_sim,15000,32,ladder-queue:96,2,off,asynchronous,1000,32,8.47179,10000,3893820,0,387,0,53,10,998,387,3893822,3893433,607
epidemic,./epidemic_sim,15000,64,ladder-queue:96,2,off,asynchronous,1000,32,9.36256,10000,3893440,0,7,0,4,0,94,7,3893440,3893433,576
epidemic,./epidemic_sim,15000,16,ladder-queue:96,4,off,asynchronous,1000,32,7.70285,10000,3894019,0,586,0,56,24,1098,586,3894019,3893433,643
epidemic,./epidemic_sim,15000,32,ladder-queue:96,4,off,asynchronous,1000,32,7.03403,10000,3893706,0,273,0,56,2,878,273,3893706,3893433,650
epidemic,./epidemic_sim,15000,64,ladder-queue:96,4,off,asynchronous,1000,32,7.22598,10000,3893736,0,303,0,56,2,853,303,3893733,3893433,650
epidemic,./epidemic_sim,15000,16,ladder-queue:96,8,off,asynchronous,1000,32,6.7532,10000,3904706,0,11273,0,260,362,10669,11273,3905007,3893433,804
epidemic,./epidemic_sim,15000,32,ladder-queue:96,8,off,asynchronous,1000,32,6.52086,10000,3895223,0,1790,0,171,53,3871,1790,3895208,3893433,656
epidemic,./epidemic_sim,15000,64,ladder-queue:96,8,off,asynchronous,1000,32,6.59355,10000,3893464,0,31,0,15,0,224,31,3893462,3893433,638
epidemic,./epidemic_sim,15000,16,ladder-queue:96,16,off,asynchronous,1000,32,5.98193,10000,3899159,0,5726,0,454,93,9800,5726,3899090,3893433,787
epidemic,./epidemic_sim,15000,32,ladder-queue:96,16,off,asynchronous,1000,32,6.53989,10000,3900007,0,6574,0,502,147,11250,6574,3900081,3893433,729
epidemic,./epidemic_sim,15000,64,ladder-queue:96,16,off,asynchronous,1000,32,6.60584,10000,3893746,0,313,0,73,2,1019,313,3893736,3893433,670
epidemic,./epidemic_sim,15000,4,unsorted-bottom:16,1,off,asynchronous,1000,32,20.5495,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,519
epidemic,./epidemic_sim,15000,8,unsorted-bottom:16,1,off,asynchronous,1000,32,12.896,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,571
epidemic,./epidemic_sim,15000,4,unsorted-bottom:16,2,off,asynchronous,1000,32,17.9742,10000,3893451,0,18,0,8,0,154,18,3893449,3893433,532
epidemic,./epidemic_sim,15000,8,unsorted-bottom:16,2,off,asynchronous,1000,32,11.0819,10000,3893519,0,86,0,24,0,415,86,3893520,3893433,565
epidemic,./epidemic_sim,15000,4,unsorted-bottom:16,4,off,asynchronous,1000,32,17.7721,10000,3898667,0,5234,0,140,167,5196,5234,3898636,3893433,620
epidemic,./epidemic_sim,15000,8,unsorted-bottom:16,4,off,asynchronous,1000,32,10.0405,10000,3903315,0,9886,0,256,386,10963,9886,3903450,3893429,673
epidemic,./epidemic_sim,15000,16,unsorted-bottom:16,1,off,asynchronous,1000,32,10.491,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,553
epidemic,./epidemic_sim,15000,32,unsorted-bottom:16,1,off,asynchronous,1000,32,10.6908,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,569
epidemic,./epidemic_sim,15000,64,unsorted-bottom:16,1,off,asynchronous,1000,32,10.4467,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,551
epidemic,./epidemic_sim,15000,16,unsorted-bottom:16,2,off,asynchronous,1000,32,8.45125,10000,3893513,0,80,0,19,0,413,80,3893509,3893433,617
epidemic,./epidemic_sim,15000,32,unsorted-bottom:16,2,off,asynchronous,1000,32,7.65659,10000,3893444,0,11,0,4,0,114,11,3893442,3893433,604
epidemic,./epidemic_sim,15000,64,unsorted-bottom:16,2,off,asynchronous,1000,32,8.04796,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,592
epidemic,./epidemic_sim,15000,16,unsorted-bottom:16,4,off,asynchronous,1000,32,7.39336,10000,3896883,0,3450,0,214,87,4775,3450,3896855,3893433,689
epidemic,./epidemic_sim,15000,32,unsorted-bottom:16,4,off,asynchronous,1000,32,7.10488,10000,3894245,0,812,0,75,20,1710,812,3894268,3893433,674
epidemic,./epidemic_sim,15000,64,unsorted-bottom:16,4,off,asynchronous,1000,32,7.23051,10000,3893499,0,66,0,16,1,340,66,3893496,3893433,631
epidemic,./epidemic_sim,15000,16,unsorted-bottom:16,8,off,asynchronous,1000,32,7.08698,10000,3894936,0,1503,0,110,65,2315,1503,3894960,3893433,667
epidemic,./epidemic_sim,15000,32,unsorted-bottom:16,8,off,asynchronous,1000,32,6.67479,10000,3893464,0,31,0,14,0,215,31,3893461,3893433,638
epidemic,./epidemic_sim,15000,64,unsorted-bottom:16,8,off,asynchronous,1000,32,7.34714,10000,3893612,0,179,0,40,1,629,179,3893613,3893433,661
epidemic,./epidemic_sim,15000,16,unsorted-bottom:16,16,off,asynchronous,1000,32,6.28125,10000,3906739,0,13306,0,641,346,19237,13306,3906886,3893433,789
epidemic,./epidemic_sim,15000,32,unsorted-bottom:16,16,off,asynchronous,1000,32,6.59853,10000,3897054,0,3621,0,423,65,9296,3621,3897176,3893433,735
epidemic,./epidemic_sim,15000,64,unsorted-bottom:16,16,off,asynchronous,1000,32,6.72546,10000,3893628,0,195,0,57,3,874,195,3893626,3893433,677
epidemic,./epidemic_sim,15000,4,unsorted-bottom:50,1,off,asynchronous,1000,32,19.5013,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,516
epidemic,./epidemic_sim,15000,8,unsorted-bottom:50,1,off,asynchronous,1000,32,12.5038,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,569
epidemic,./epidemic_sim,15000,4,unsorted-bottom:50,2,off,asynchronous,1000,32,18.2253,10000,3895331,0,1898,0,132,52,3480,1898,3895358,3893433,584
epidemic,./epidemic_sim,15000,8,unsorted-bottom:50,2,off,asynchronous,1000,32,10.9745,10000,3893437,0,4,0,2,0,40,4,3893436,3893433,577
epidemic,./epidemic_sim,15000,4,unsorted-bottom:50,4,off,asynchronous,1000,32,17.6742,10000,3895625,0,2192,0,149,77,4664,2192,3895617,3893433,596
epidemic,./epidemic_sim,15000,8,unsorted-bottom:50,4,off,asynchronous,1000,32,10.627,10000,3894967,0,1534,0,149,26,3355,1534,3894944,3893433,621
epidemic,./epidemic_sim,15000,16,unsorted-bottom:50,1,off,asynchronous,1000,32,10.5939,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,549
epidemic,./epidemic_sim,15000,32,unsorted-bottom:50,1,off,asynchronous,1000,32,10.5724,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,566
epidemic,./epidemic_sim,15000,64,unsorted-bottom:50,1,off,asynchronous,1000,32,10.4139,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,549
epidemic,./epidemic_sim,15000,16,unsorted-bottom:50,2,off,asynchronous,1000,32,8.96,10000,3895265,0,1832,0,122,62,2830,1832,3895262,3893433,637
epidemic,./epidemic_sim,15000,32,unsorted-bottom:50,2,off,asynchronous,1000,32,7.97136,10000,3893440,0,7,0,3,0,59,7,3893439,3893433,607
