Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Chain_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim-x1024-y1024-n5,500,64,16,8,off,asynchronous,1000,32,21.9572,1048576,7269429,0,720220,0,1479261,5182,4798170,720220,8923496,6549209,1143
traffic,./traffic_sim-x1024-y1024-n5,500,64,16,12,off,asynchronous,1000,32,11.467,1048576,7269419,0,720210,0,1479257,5179,4798082,720210,8923493,6549209,1120
traffic,./traffic_sim-x1024-y1024-n5,500,64,16,16,off,asynchronous,1000,32,20.4983,1048576,7269420,0,720211,0,1479236,5175,4797983,720211,8923460,6549209,1179
traffic,./traffic_sim-x1024-y1024-n5,500,8,1,16,off,asynchronous,1000,32,43.238,1048576,7269426,0,720217,0,1479251,5177,4798071,720217,8923478,6549209,1145
traffic,./traffic_sim-x1024-y1024-n5,500,8,4,16,off,asynchronous,1000,32,40.2802,1048576,7269427,0,720218,0,1479256,5176,4798091,720218,8923487,6549209,1161
traffic,./traffic_sim-x1024-y1024-n5,500,16,1,12,off,asynchronous,1000,32,45.0496,1048576,7269425,0,720216,0,1479252,5177,4798073,720216,8923477,6549209,1138
traffic,./traffic_sim-x1024-y1024-n5,500,32,1,4,off,asynchronous,1000,32,56.7726,1048576,7240671,0,691462,0,1453762,5439,4687952,691462,8808709,6549209,1143
traffic,./traffic_sim-x1024-y1024-n5,500,4,1,4,off,asynchronous,1000,32,57.0537,1048576,7240671,0,691462,0,1453759,5439,4687941,691462,8808706,6549209,1151
traffic,./traffic_sim-x1024-y1024-n5,500,8,1,8,off,asynchronous,1000,32,48.1008,1048576,7269426,0,720217,0,1479254,5177,4798081,720217,8923480,6549209,1146
traffic,./traffic_sim-x1024-y1024-n5,500,4,2,4,off,asynchronous,1000,32,70.5289,1048576,7240670,0,691461,0,1453749,5439,4687889,691461,8808701,6549209,1165
traffic,./traffic_sim-x1024-y1024-n5,500,4,2,8,off,asynchronous,1000,32,133.154,1048576,7269425,0,720216,0,1479255,5173,4798077,720216,8923483,6549209,1189
traffic,./traffic_sim-x1024-y1024-n5,500,4,2,12,off,asynchronous,1000,32,88.4032,1048576,7269422,0,720213,0,1479250,5176,4798063,720213,8923482,6549209,1167
traffic,./traffic_sim-x1024-y1024-n5,500,4,2,16,off,asynchronous,1000,32,154.882,1048576,7269423,0,720214,0,1479248,5175,4798045,720214,8923476,6549209,1199
traffic,./traffic_sim-x1024-y1024-n5,500,8,2,4,off,asynchronous,1000,32,69.0675,1048576,7240671,0,691462,0,1453754,5439,4687911,691462,8808700,6549209,1172
traffic,./traffic_sim-x1024-y1024-n5,500,8,2,8,off,asynchronous,1000,32,54.3975,1048576,7269426,0,720217,0,1479250,5178,4798073,720217,8923478,6549209,1169
traffic,./traffic_sim-x1024-y1024-n5,500,8,2,12,off,asynchronous,1000,32,25.0935,1048576,7269429,0,720220,0,1479254,5177,4798078,720220,8923483,6549209,1147
traffic,./traffic_sim-x1024-y1024-n5,500,8,2,16,off,asynchronous,1000,32,69.4274,1048576,7269426,0,720217,0,1479251,5177,4798069,720217,8923480,6549209,1179
traffic,./traffic_sim-x1024-y1024-n5,500,4,4,4,off,asynchronous,1000,32,55.0535,1048576,7240675,0,691466,0,1453762,5440,4687966,691466,8808724,6549209,1177
traffic,./traffic_sim-x1024-y1024-n5,500,4,4,8,off,asynchronous,1000,32,165.235,1048576,7269429,0,720220,0,1479253,5178,4798083,720220,8923503,6549209,1204
traffic,./traffic_sim-x1024-y1024-n5,500,4,4,12,off,asynchronous,1000,32,29.0929,1048576,7269432,0,720223,0,1479245,5176,4798056,720223,8923500,6549209,1146
traffic,./traffic_sim-x1024-y1024-n5,500,4,4,16,off,asynchronous,1000,32,29.1452,1048576,7269426,0,720217,0,1479254,5181,4798139,720217,8923500,6549209,1148
