Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Block_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,256,off,asynchronous,1000,32,7.91003,1048576,6549231,0,22,0,89,2,428,22,6549334,6549209,1063
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,32,off,asynchronous,1000,32,8.23243,1048576,6549213,0,4,0,26,1,137,4,6549242,6549209,1066
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,64,off,asynchronous,1000,32,8.3896,1048576,6549213,0,4,0,16,1,87,4,6549231,6549209,1072
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,128,off,asynchronous,1000,32,9.10119,1048576,6549225,0,16,0,65,3,329,16,6549304,6549209,1070
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,256,off,asynchronous,1000,32,9.31263,1048576,6549216,0,7,0,43,2,238,7,6549268,6549209,1083
traffic,./traffic_sim-x1024-y1024-n5,500,32,16,32,off,asynchronous,1000,32,6.43021,1048576,6549218,0,9,0,32,1,153,9,6549253,6549209,1051
traffic,./traffic_sim-x1024-y1024-n5,500,32,16,64,off,asynchronous,1000,32,6.5618,1048576,6549213,0,4,0,23,1,133,4,6549240,6549209,1046
traffic,./traffic_sim-x1024-y1024-n5,500,32,16,128,off,asynchronous,1000,32,6.65402,1048576,6549222,0,13,0,30,2,151,13,6549250,6549209,1055
traffic,./traffic_sim-x1024-y1024-n5,500,32,16,256,off,asynchronous,1000,32,11.2438,1048576,6549214,0,5,0,51,1,250,5,6549273,6549209,1087
traffic,./traffic_sim-x1024-y1024-n5,500,64,16,32,off,asynchronous,1000,32,6.49116,1048576,6549217,0,8,0,39,2,220,8,6549262,6549209,1037
traffic,./traffic_sim-x1024-y1024-n5,500,64,16,64,off,asynchronous,1000,32,10.6035,1048576,6549217,0,8,0,48,2,271,8,6549277,6549209,1061
traffic,./traffic_sim-x1024-y1024-n5,500,64,16,128,off,asynchronous,1000,32,7.3788,1048576,6549217,0,8,0,30,2,205,8,6549252,6549209,1049
traffic,./traffic_sim-x1024-y1024-n5,500,64,16,256,off,asynchronous,1000,32,10.3698,1048576,6549226,0,17,0,199,2,1063,17,6549475,6549209,1059
