Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,16,ladder-queue:50,8,off,asynchronous,1000,32,5.36472,10000,6650770,0,419643,0,30840,15828,906932,419643,6668119,6231127,495
traffic,./traffic_sim,10000,32,ladder-queue:50,8,off,asynchronous,1000,32,4.9606,10000,6411239,0,180112,0,18612,7003,472500,180112,6417966,6231127,499
traffic,./traffic_sim,10000,64,ladder-queue:50,8,off,asynchronous,1000,32,4.69432,10000,6279314,0,48115,0,8809,1499,176585,48115,6285345,6231199,459
traffic,./traffic_sim,10000,16,ladder-queue:50,16,off,asynchronous,1000,32,4.08489,10000,6629090,0,397963,0,39068,11938,946665,397963,6648634,6231127,596
traffic,./traffic_sim,10000,32,ladder-queue:50,16,off,asynchronous,1000,32,4.28573,10000,6518166,0,287039,0,31748,10995,765297,287039,6552520,6231127,460
traffic,./traffic_sim,10000,64,ladder-queue:50,16,off,asynchronous,1000,32,4.49877,10000,6280094,0,48967,0,10287,1261,189083,48967,6283511,6231127,394
traffic,./traffic_sim,10000,4,ladder-queue:96,1,off,asynchronous,1000,32,25.3954,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,203
traffic,./traffic_sim,10000,8,ladder-queue:96,1,off,asynchronous,1000,32,23.9801,10000,6231131,0,4,0,2,0,34,4,6231131,6231127,198
traffic,./traffic_sim,10000,4,ladder-queue:96,2,off,asynchronous,1000,32,17.78,10000,6438184,0,207057,0,12646,8066,409436,207057,6447088,6231127,278
traffic,./traffic_sim,10000,8,ladder-queue:96,2,off,asynchronous,1000,32,13.1884,10000,6280624,0,49497,0,5754,1846,135734,49497,6284130,6231127,269
traffic,./traffic_sim,10000,4,ladder-queue:96,4,off,asynchronous,1000,32,11.8123,10000,6366978,0,135851,0,12604,4129,313230,135851,6371969,6231127,314
traffic,./traffic_sim,10000,8,ladder-queue:96,4,off,asynchronous,1000,32,9.02887,10000,6756393,0,525266,0,27961,20302,949982,525266,6783663,6231127,401
traffic,./traffic_sim,10000,16,ladder-queue:96,1,off,asynchronous,1000,32,22.5569,10000,6231143,0,16,0,5,0,83,16,6231143,6231127,198
