Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Chain_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,8,1,8,off,asynchronous,1000,32,20.3016,10000,8699275,0,2468148,0,825838,10972,15402749,2468148,8798762,6231127,302
traffic,./traffic_sim,10000,8,1,12,off,asynchronous,1000,32,20.1189,10000,9048879,0,2817752,0,827990,11520,15311091,2817752,9162654,6231127,314
traffic,./traffic_sim,10000,8,1,16,off,asynchronous,1000,32,21.1774,10000,9163073,0,2931946,0,813765,11048,15240563,2931946,9279509,6231127,316
traffic,./traffic_sim,10000,4,2,4,off,asynchronous,1000,32,21.1341,10000,7664479,0,1433352,0,741568,6924,13238165,1433352,7722749,6231127,283
traffic,./traffic_sim,10000,4,2,8,off,asynchronous,1000,32,25.8106,10000,8736986,0,2505859,0,830563,13273,15613091,2505859,8842480,6231127,299
traffic,./traffic_sim,10000,4,2,12,off,asynchronous,1000,32,27.7403,10000,9062574,0,2831447,0,830674,12647,15416014,2831447,9183192,6231127,298
traffic,./traffic_sim,10000,4,2,16,off,asynchronous,1000,32,27.5004,10000,9173875,0,2942748,0,816174,11778,15249092,2942748,9291001,6231127,308
traffic,./traffic_sim,10000,8,2,4,off,asynchronous,1000,32,14.2809,10000,7714804,0,1483677,0,746519,9565,13406450,1483677,7779580,6231127,332
traffic,./traffic_sim,10000,8,2,8,off,asynchronous,1000,32,16.187,10000,8740481,0,2509354,0,830254,13347,15548471,2509354,8842591,6231127,339
traffic,./traffic_sim,10000,8,2,12,off,asynchronous,1000,32,16.5099,10000,9103220,0,2872093,0,833881,14847,15518671,2872093,9219696,6231127,354
traffic,./traffic_sim,10000,8,2,16,off,asynchronous,1000,32,17.2734,10000,9181073,0,2949946,0,816973,12275,15344312,2949946,9302173,6231127,343
traffic,./traffic_sim,10000,4,4,4,off,asynchronous,1000,32,17.7883,10000,7836236,0,1605109,0,752552,13879,13692302,1605109,7919249,6231127,322
traffic,./traffic_sim,10000,4,4,8,off,asynchronous,1000,32,22.1172,10000,8834664,0,2603537,0,838415,17239,15873625,2603537,8946133,6231127,332
traffic,./traffic_sim,10000,4,4,12,off,asynchronous,1000,32,22.2741,10000,9224745,0,2993618,0,844222,19647,15967266,2993618,9346843,6231127,353
traffic,./traffic_sim,10000,4,4,16,off,asynchronous,1000,32,23.7975,10000,9318288,0,3087161,0,829963,18668,15829994,3087161,9449191,6231127,349
traffic,./traffic_sim,10000,8,4,4,off,asynchronous,1000,32,13.1727,10000,8059277,0,1828150,0,765461,23912,14238781,1828150,8142319,6231127,371
traffic,./traffic_sim,10000,8,4,8,off,asynchronous,1000,32,13.5291,10000,9037203,0,2806076,0,851591,26324,16319554,2806076,9149825,6231127,406
