Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim,15000,6,ladder-queue:96,6,off,asynchronous,1000,32,13.3487,10000,3893533,0,100,0,38,0,630,100,3893527,3893433,550
epidemic,./epidemic_sim,15000,6,unsorted-bottom:16,1,off,asynchronous,1000,32,15.5099,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,533
epidemic,./epidemic_sim,15000,6,unsorted-bottom:16,2,off,asynchronous,1000,32,14.5058,10000,3894372,0,939,0,101,25,2153,939,3894350,3893433,576
epidemic,./epidemic_sim,15000,6,unsorted-bottom:16,3,off,asynchronous,1000,32,14.1682,10000,3893611,0,178,0,46,0,519,178,3893603,3893433,548
epidemic,./epidemic_sim,15000,6,unsorted-bottom:16,6,off,asynchronous,1000,32,13.7495,10000,3893553,0,120,0,35,0,576,120,3893547,3893433,547
epidemic,./epidemic_sim,15000,6,unsorted-bottom:50,1,off,asynchronous,1000,32,15.5805,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,536
epidemic,./epidemic_sim,15000,6,unsorted-bottom:50,2,off,asynchronous,1000,32,14.5269,10000,3893640,0,207,0,44,3,751,207,3893632,3893433,542
epidemic,./epidemic_sim,15000,6,unsorted-bottom:50,3,off,asynchronous,1000,32,13.901,10000,3893448,0,15,0,9,0,128,15,3893449,3893433,536
epidemic,./epidemic_sim,15000,6,unsorted-bottom:50,6,off,asynchronous,1000,32,14.0992,10000,3893630,0,197,0,59,1,882,197,3893633,3893433,562
epidemic,./epidemic_sim,15000,6,unsorted-bottom:96,1,off,asynchronous,1000,32,15.5276,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,535
epidemic,./epidemic_sim,15000,6,unsorted-bottom:96,2,off,asynchronous,1000,32,14.9513,10000,3894317,0,884,0,69,27,1483,884,3894322,3893433,570
epidemic,./epidemic_sim,15000,6,unsorted-bottom:96,3,off,asynchronous,1000,32,14.3289,10000,3893828,0,395,0,50,8,1185,395,3893830,3893433,566
epidemic,./epidemic_sim,15000,6,unsorted-bottom:96,6,off,asynchronous,1000,32,13.9228,10000,3893675,0,242,0,60,2,1125,242,3893684,3893433,553
epidemic,./epidemic_sim,15000,6,lockfree-unsorted-bottom:16,3,off,asynchronous,1000,32,12.4165,10000,1696328,0,0,0,0,0,0,0,1678280,1678280,528
epidemic,./epidemic_sim,15000,6,lockfree-unsorted-bottom:16,6,off,asynchronous,1000,32,13.9135,10000,3893538,0,105,0,36,0,627,105,3893539,3893433,552
epidemic,./epidemic_sim,15000,6,lockfree-unsorted-bottom:50,6,off,asynchronous,1000,32,13.9092,10000,3893609,0,176,0,56,0,884,176,3893603,3893433,554
epidemic,./epidemic_sim,15000,6,lockfree-unsorted-bottom:96,6,off,asynchronous,1000,32,14.1136,10000,3893557,0,124,0,44,0,728,124,3893567,3893433,558
