Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:50,2,off,asynchronous,1000,32,20.3055,10000,3907718,0,14229,0,5031,15,81890,14229,3907442,3893489,534
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:50,2,off,asynchronous,1000,32,13.6327,10000,3961213,0,67724,0,17044,195,283888,67724,3958833,3893489,556
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:50,4,off,asynchronous,1000,32,20.2306,10000,4077187,0,183728,0,34072,840,607845,183728,4067679,3893459,545
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:50,4,off,asynchronous,1000,32,12.2614,10000,3979964,0,86475,0,19762,346,331482,86475,3977681,3893489,591
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:50,1,off,asynchronous,1000,32,14.2689,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,539
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:50,1,off,asynchronous,1000,32,15.3231,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,515
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:50,1,off,asynchronous,1000,32,15.0036,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,511
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:50,2,off,asynchronous,1000,32,10.6197,10000,3947648,0,54159,0,15411,87,255614,54159,3945327,3893489,581
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:50,2,off,asynchronous,1000,32,9.0131,10000,3925106,0,31617,0,10996,20,177196,31617,3924130,3893489,601
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:50,2,off,asynchronous,1000,32,10.1228,10000,3912343,0,18854,0,7230,19,117635,18854,3912017,3893489,572
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:50,4,off,asynchronous,1000,32,9.28392,10000,4321328,0,427843,0,42621,7270,857752,427843,4320264,3893485,648
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:50,4,off,asynchronous,1000,32,7.19128,10000,4067373,0,173908,0,33534,1006,585548,173908,4062717,3893465,655
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:50,4,off,asynchronous,1000,32,7.43595,10000,4045917,0,152428,0,27466,1301,484246,152428,4041801,3893489,626
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:50,8,off,asynchronous,1000,32,8.45592,10000,4386674,0,493266,0,48992,9300,997846,493266,4383621,3893408,671
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:50,8,off,asynchronous,1000,32,6.97013,10000,4316740,0,423318,0,48982,6470,964831,423318,4313199,3893422,682
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:50,8,off,asynchronous,1000,32,7.30206,10000,4108497,0,215008,0,28984,3375,541850,215008,4108630,3893489,660
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:50,16,off,asynchronous,1000,32,7.7466,10000,4690127,0,796720,0,64700,19416,1430936,796720,4699736,3893407,748
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:50,16,off,asynchronous,1000,32,6.98155,10000,4447234,0,553839,0,54380,10406,1118746,553839,4446100,3893395,697
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:50,16,off,asynchronous,1000,32,7.30427,10000,4165743,0,272255,0,33347,4992,643313,272255,4169416,3893488,702
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:96,1,off,asynchronous,1000,32,23.0591,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,507
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:96,1,off,asynchronous,1000,32,16.7394,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,543
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:96,2,off,asynchronous,1000,32,20.9288,10000,3914735,0,21246,0,8814,28,144937,21246,3914889,3893489,525
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:96,2,off,asynchronous,1000,32,14.1696,10000,3983147,0,89658,0,23061,202,393795,89658,3979477,3893489,565
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:96,4,off,asynchronous,1000,32,19.9766,10000,3992580,0,99097,0,20700,584,358233,99097,3989156,3893483,544
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:96,4,off,asynchronous,1000,32,13.5903,10000,4353090,0,459648,0,47422,7599,963292,459648,4347466,3893442,586
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:96,1,off,asynchronous,1000,32,14.0114,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,548
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:96,1,off,asynchronous,1000,32,15.3677,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,520
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:96,1,off,asynchronous,1000,32,15.3033,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,505
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:96,2,off,asynchronous,1000,32,10.5983,10000,3968035,0,74546,0,17786,214,297113,74546,3964522,3893489,578
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:96,2,off,asynchronous,1000,32,9.44086,10000,3947402,0,53913,0,13477,196,223946,53913,3945262,3893489,583
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:96,2,off,asynchronous,1000,32,9.36437,10000,3906525,0,13036,0,5749,9,91553,13036,3906037,3893489,556
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:96,4,off,asynchronous,1000,32,9.60743,10000,4178861,0,285380,0,36929,4175,699214,285380,4176652,3893481,629
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:96,4,off,asynchronous,1000,32,7.58513,10000,4108194,0,214705,0,31412,2594,572495,214705,4105921,3893489,647
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:96,4,off,asynchronous,1000,32,7.47345,10000,4007553,0,114064,0,22043,992,379012,114064,4006274,3893489,605
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:96,8,off,asynchronous,1000,32,7.63072,10000,4215281,0,321827,0,42489,3680,788580,321827,4208909,3893454,673
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:96,8,off,asynchronous,1000,32,7.45517,10000,4146941,0,253474,0,35357,2974,654006,253474,4143173,3893467,683
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:96,8,off,asynchronous,1000,32,7.3587,10000,4098399,0,204910,0,29438,3198,541089,204910,4098303,3893489,673
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:96,16,off,asynchronous,1000,32,7.45609,10000,4632056,0,738776,0,64781,14813,1369391,738776,4626707,3893280,725
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:96,16,off,asynchronous,1000,32,7.01931,10000,4304605,0,411176,0,48526,6138,934481,411176,4301348,3893429,693
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:96,16,off,asynchronous,1000,32,7.65352,10000,4154699,0,261212,0,32124,4351,613252,261212,4155811,3893487,696
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,unsorted-bottom:16,1,off,asynchronous,1000,32,20.4782,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,531
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,unsorted-bottom:16,1,off,asynchronous,1000,32,13.1178,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,578
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,unsorted-bottom:16,2,off,asynchronous,1000,32,21.2165,10000,3975870,0,82381,0,21988,159,367425,82381,3972656,3893489,534
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,unsorted-bottom:16,2,off,asynchronous,1000,32,12.9332,10000,3953996,0,60512,0,14789,189,250172,60512,3951941,3893484,556
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,unsorted-bottom:16,4,off,asynchronous,1000,32,19.5546,10000,4103653,0,210166,0,33586,1222,604943,210166,4096994,3893487,551
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,unsorted-bottom:16,4,off,asynchronous,1000,32,12.4314,10000,4254008,0,360541,0,44718,4283,839140,360541,4247077,3893467,594
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:16,1,off,asynchronous,1000,32,11.0408,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,571
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:16,1,off,asynchronous,1000,32,10.472,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,580
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,unsorted-bottom:16,1,off,asynchronous,1000,32,10.7721,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,570
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:16,2,off,asynchronous,1000,32,9.55263,10000,3954314,0,60825,0,15217,148,251690,60825,3951728,3893489,601
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:16,2,off,asynchronous,1000,32,7.96452,10000,3912917,0,19428,0,7753,9,124980,19428,3912418,3893489,610
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,unsorted-bottom:16,2,off,asynchronous,1000,32,8.64074,10000,3933129,0,39640,0,6184,435,103320,39640,3931507,3893489,579
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:16,4,off,asynchronous,1000,32,7.71314,10000,4120323,0,226837,0,37153,2099,664409,226837,4118458,3893486,662
